route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
408,0000000022024090920250612,0004190922024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190932024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190942024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190952024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190962024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190972024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190982024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004190992024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004191002024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004191012024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004191022024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191032024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191042024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191052024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191062024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191072024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191082024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191092024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191102024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191112024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191122024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191132024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000022024090920250612,0004191142024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191152024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191162024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191172024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191182024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191192024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191202024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191212024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191222024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
408,0000000102024090920250612,0004191232024090920250612,Cognola "Centro Civico",0,D688_T1001c_Andata_PRINCIPALE_sub2,1
539,0000000102024090920250612,0004191242024090920250612,Piazza Dante "Pal. Regione",1,D164_F0410_Ritorno_sub1,1
406,0000000022024090920250612,0004191252024090920250612,Piazza Dante "Dogana",1,D682_T0912b_Ritorno_sub2,1
406,0000000022024090920250612,0004191262024090920250612,Piazza Dante "Dogana",1,D682_T0912b_Ritorno_sub2,1
415,0000000022024090920250612,0004191272024090920250612,Belvedere,0,D729_T1401_Andata_PRINCIPALE_sub1,1
408,0000000032024090920250612,0004191322024090920250612,Montevaccino,0,D696_T1031d_Andata_sub1,1
396,0000000102024090920250612,0004191342024090920250612,Verona "Palazzo Stella",0,D569_T0375_Andata_sub1,1
396,0000000102024090920250612,0004191352024090920250612,Gazzadina Le Case Nòve,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004191472024090920250612,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
396,0000000102024090920250612,0004191482024090920250612,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
396,0000000102024090920250612,0004191492024090920250612,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
396,0000000022024090920250612,0004191502024090920250612,Conci "Villazzano 3",0,D560_T0351a_Andata_sub1,1
402,0000000102024090920250612,0004191522024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191542024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191562024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191582024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191592024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191602024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191612024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191622024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191632024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191642024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191652024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191662024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191672024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191682024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191692024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191702024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191712024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191792024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191802024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191812024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191822024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191832024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191842024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191852024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191862024090920250612,Piazza Dante "Dogana",0,D656_T0731_Andata_sub2,1
402,0000000022024090920250612,0004191872024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191882024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191892024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191902024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191912024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000102024090920250612,0004191922024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004191932024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004192042024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
396,0000000102024090920250612,0004192062024090920250612,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000001642024090920250612,0004192072024090920250612,Gardolo S.Anna Carpenedi,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192082024090920250612,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000000032024090920250612,0004192092024090920250612,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
396,0000000102024090920250612,0004192102024090920250612,Zambra "Top Center",1,D550_T0332a_Ritorno_sub2,1
402,0000000102024090920250612,0004192122024090920250612,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000032024090920250612,0004192132024090920250612,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000032024090920250612,0004192142024090920250612,Gocciadoro "Arcate",0,D646_T0711_Andata_sub2,1
402,0000000032024090920250612,0004192152024090920250612,Gocciadoro "Arcate",0,D639_T0705a_Andata_sub1,1
402,0000000022024090920250612,0004192162024090920250612,Piazza Dante "Dogana",0,D656_T0731_Andata_sub2,1
402,0000000102024090920250612,0004192172024090920250612,Gocciadoro "Arcate",0,D649_T0715_Andata_sub1,1
614,0000000022024090920250612,0004192212024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000022024090920250612,0004192222024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
396,0000000022024090920250612,0004192232024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000092024090920250612,0004192242024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022024090920250612,0004192252024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192262024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192272024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192282024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022024090920250612,0004192292024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192302024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022024090920250612,0004192312024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192322024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022024090920250612,0004192332024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192342024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192352024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192362024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192372024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192382024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192392024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192402024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022024090920250612,0004192412024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192422024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192432024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192442024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192452024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192462024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192472024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192482024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192492024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192502024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000102024090920250612,0004192512024090920250612,Cortesano,1,D539_T0318_Ritorno_(Meano_2)_PRINCIPALE_sub2,1
396,0000000022024090920250612,0004192522024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192532024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192542024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192552024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192562024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192572024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192582024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192592024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192602024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192612024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192622024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192632024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192642024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192652024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192662024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192672024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192682024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192692024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192702024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192712024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192722024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192732024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192742024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192752024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192762024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000102024090920250612,0004192772024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
396,0000000022024090920250612,0004192782024090920250612,Cortesano,1,D565_T0360_Ritorno_sub2,1
536,0000000032024090920250612,0004192792024090920250612,Piazza Dante "Pal. Regione",1,D518_T0154_Ritorno_(via_Cadine)_sub1,1
614,0000000102024090920250612,0004193202024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193212024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193222024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193232024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193242024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193252024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193262024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193272024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193282024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193292024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193302024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193312024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193322024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193332024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193342024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193352024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193362024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000000102024090920250612,0004193372024090920250612,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
